CC_PROPERTY_ID,RECORD_DATE_TIME,BEDROOMS,FULL_BATHS,HALF_BATHS,GLA_SQFT,ROOMS,GARAGE_SPACES,SITUSSTATE,SITUSCITY,SITUSZIP5,MIN_BEDS,MAX_BEDS,MIN_BATHS,MAX_BATHS,TREATMENT_PERIOD,PROPERTY_TYPE
89092808,2019-11-05 10:44:39.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2019-11-05 10:44:39.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 01:32:39.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 01:32:39.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 01:32:39.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 01:32:39.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 05:10:53.000,3,1,,1301,6,,ny,albany,12210,3,3,1,2,PRE_TREATMENT,TREATED
89092808,2023-12-06 05:10:53.000,3,1,,1301,6,,ny,albany,12210,3,3,1,2,PRE_TREATMENT,TREATED
89092808,2023-12-06 05:10:53.000,3,1,,1301,6,,ny,albany,12210,3,3,1,2,PRE_TREATMENT,TREATED
89092808,2023-12-06 05:10:53.000,3,1,,1301,6,,ny,albany,12210,3,3,1,2,PRE_TREATMENT,TREATED
89092808,2023-12-06 05:25:35.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 05:25:35.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 05:25:35.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2023-12-06 05:25:35.000,3,2,,1301,6,1,ny,albany,12210,3,3,1,2,POST_TREATMENT,TREATED
89092808,2024-02-27 13:38:30.000,3,1,,,,,ny,albany,12210,3,3,1,2,PRE_TREATMENT,TREATED
89092808,2024-02-27 13:38:30.000,3,1,,,,,ny,albany,12210,3,3,1,2,PRE_TREATMENT,TREATED
89092850,2019-08-07 13:05:53.000,4,1,,700,4,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2019-08-07 13:05:53.000,4,1,,700,4,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2019-10-29 21:31:05.000,1,1,,938,1,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2019-10-29 21:31:05.000,1,1,,938,1,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2023-12-04 14:59:09.000,4,1,,,,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2023-12-04 14:59:09.000,4,1,,,,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2023-12-06 05:09:05.000,1,1,,938,1,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2023-12-06 05:09:05.000,1,1,,938,1,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2023-12-06 05:09:05.000,1,1,,938,1,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2023-12-06 05:09:05.000,1,1,,938,1,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2023-12-07 19:39:56.000,4,1,,,,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2023-12-07 19:39:56.000,4,1,,,,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2023-12-07 19:39:56.000,4,1,,,,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2023-12-07 19:39:56.000,4,1,,,,,ny,albany,12208,1,4,1,1,POST_TREATMENT,TREATED
89092850,2024-02-26 20:52:25.000,1,1,,,,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092850,2024-02-26 20:52:25.000,1,1,,,,,ny,albany,12208,1,4,1,1,PRE_TREATMENT,TREATED
89092901,2019-08-07 13:02:29.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2019-08-07 13:02:29.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2019-08-07 13:04:30.000,1,1,,1067,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2019-08-07 13:04:30.000,1,1,,1067,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2019-08-07 13:04:55.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2019-08-07 13:04:55.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2020-06-10 17:12:57.000,2,1,,975,5,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2020-06-10 17:12:57.000,2,1,,975,5,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2023-07-26 13:22:45.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-07-26 13:22:45.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-08-22 19:03:30.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-08-30 11:38:11.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-08-31 04:06:33.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-09-04 15:08:27.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-10-20 22:49:01.000,3,1,1,1068,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89092901,2023-12-05 21:36:22.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:36:22.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:36:22.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:36:22.000,1,1,,975,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:52:18.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:52:18.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:52:18.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 21:52:18.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-05 22:17:43.000,2,1,,975,5,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2023-12-05 22:17:43.000,2,1,,975,5,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2023-12-05 22:17:43.000,2,1,,975,5,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2023-12-05 22:17:43.000,2,1,,975,5,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2023-12-06 05:02:10.000,1,1,,1067,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-06 05:02:10.000,1,1,,1067,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-06 05:02:10.000,1,1,,1067,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2023-12-06 05:02:10.000,1,1,,1067,5,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2025-02-25 18:28:12.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2025-02-25 18:28:12.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2025-02-26 20:57:35.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2025-02-26 20:57:35.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2025-02-26 21:10:54.000,2,1,,,,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2025-02-26 21:10:54.000,2,1,,,,,ny,albany,12210,1,3,1,1,TRANSITION,TREATED
89092901,2025-02-26 21:14:23.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092901,2025-02-26 21:14:23.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89092955,2018-05-23 13:01:03.000,3,2,,1200,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2018-05-23 13:01:03.000,3,2,,1200,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2019-08-07 13:05:15.000,3,1,,1276,5,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2020-06-10 17:08:56.000,2,1,,1103,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2020-06-10 17:08:56.000,2,1,,1103,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2020-06-10 17:08:56.000,3,1,,1276,5,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2023-09-08 20:43:51.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-08 20:43:51.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-08 20:50:59.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-08 20:50:59.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-13 20:46:41.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-13 20:47:35.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-14 21:19:52.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-14 21:22:29.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-21 16:08:09.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-21 16:09:57.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-28 21:17:54.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-09-28 21:17:58.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-10-03 00:25:28.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-10-03 00:28:01.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-11-06 23:57:19.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-11-06 23:57:56.000,3,2,,1168,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-04 14:55:50.000,3,2,,,,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-04 14:55:50.000,3,2,,,,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-05 16:30:10.000,3,2,,,,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-05 16:30:10.000,3,2,,,,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-05 21:54:07.000,2,1,,1103,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2023-12-05 21:54:07.000,2,1,,1103,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2023-12-05 21:54:07.000,2,1,,1103,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2023-12-05 21:54:07.000,2,1,,1103,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2023-12-06 05:07:22.000,3,1,,1276,5,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2023-12-06 05:07:22.000,3,1,,1276,5,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2023-12-06 05:07:22.000,3,1,,1276,5,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2023-12-06 05:07:22.000,3,1,,1276,5,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2023-12-06 05:10:53.000,3,2,,1200,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-06 05:10:53.000,3,2,,1200,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-06 05:10:53.000,3,2,,1200,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-06 05:10:53.000,3,2,,1200,6,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-06 05:15:16.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-06 05:15:16.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-14 18:09:17.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2023-12-14 18:09:17.000,3,2,,1168,5,1,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2024-02-26 19:02:12.000,3,1,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092955,2024-06-28 04:32:01.000,3,2,,1168,6,2,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2024-07-01 19:41:19.000,3,2,,1168,6,2,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2024-08-01 17:33:04.000,3,2,,1168,6,2,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092955,2025-03-01 13:47:40.000,2,1,,,,,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2025-03-01 13:47:40.000,2,1,,,,,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092955,2025-03-01 13:49:45.000,3,1,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092958,2019-08-07 13:02:45.000,3,1,,1274,5,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2019-08-07 13:03:33.000,5,1,,1276,5,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2020-06-10 17:08:56.000,5,1,,1276,5,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2020-06-10 17:13:47.000,3,1,,1274,5,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-04 14:56:44.000,3,1,,,,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-04 14:56:44.000,3,1,,,,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-04 14:58:34.000,5,1,,,,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2023-12-04 14:58:34.000,5,1,,,,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,5,1,,,,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,3,1,,,,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,3,1,,,,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,3,1,,,,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,5,1,,,,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,5,1,,,,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,3,1,,,,,ny,albany,12208,3,5,1,1,PRE_TREATMENT,TREATED
89092958,2023-12-07 20:10:29.000,5,1,,,,,ny,albany,12208,3,5,1,1,POST_TREATMENT,TREATED
89092991,2020-06-10 17:08:09.000,2,1,,924,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2020-06-10 17:08:09.000,2,1,,924,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-01-26 20:40:55.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-01-26 20:46:46.000,2,1,,923,,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-01-26 20:46:46.000,2,1,,923,,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-01-28 17:51:01.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-01-28 17:51:06.000,2,1,,923,,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-02-17 20:34:23.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-03-28 19:59:49.000,2,1,,923,,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2022-12-21 02:33:14.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2022-12-21 03:18:56.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2022-12-27 00:35:12.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-01-21 20:24:31.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-02-22 20:06:16.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-02-22 20:06:16.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-02-22 20:06:16.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-11-29 23:39:38.000,,,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092991,2023-11-29 23:39:38.000,,,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092991,2023-12-04 14:54:42.000,2,1,,,,,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-04 14:54:42.000,2,1,,,,,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 01:01:04.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 01:01:04.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 01:01:04.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 01:01:04.000,2,1,,923,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 03:28:24.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-12-06 03:28:24.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-12-06 03:28:24.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-12-06 03:28:24.000,3,2,,1210,5,,ny,albany,12210,2,3,1,2,POST_TREATMENT,TREATED
89092991,2023-12-06 05:05:12.000,2,1,,924,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 05:05:12.000,2,1,,924,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 05:05:12.000,2,1,,924,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-06 05:05:12.000,2,1,,924,5,1,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2023-12-08 16:11:25.000,,,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092991,2023-12-08 16:11:25.000,,,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092991,2023-12-08 16:11:25.000,,,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092991,2023-12-08 16:11:25.000,,,,,,,ny,albany,12210,2,3,1,2,TRANSITION,TREATED
89092991,2024-02-28 14:23:05.000,2,1,,,,,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89092991,2024-02-28 14:23:05.000,2,1,,,,,ny,albany,12210,2,3,1,2,PRE_TREATMENT,TREATED
89093039,2023-12-05 21:43:46.000,3,1,,960,5,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89093039,2023-12-05 21:43:46.000,3,1,,960,5,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89093039,2023-12-05 21:43:46.000,3,1,,960,5,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89093039,2023-12-05 21:43:46.000,3,1,,960,5,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89093039,2023-12-06 04:58:54.000,1,1,,923,4,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89093039,2023-12-06 04:58:54.000,1,1,,923,4,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89093039,2023-12-06 04:58:54.000,1,1,,923,4,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89093039,2023-12-06 04:58:54.000,1,1,,923,4,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89093039,2025-02-26 20:39:39.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89093039,2025-02-26 20:39:39.000,1,1,,,,,ny,albany,12210,1,3,1,1,PRE_TREATMENT,TREATED
89093039,2025-02-26 21:03:06.000,3,1,,,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89093039,2025-02-26 21:03:06.000,3,1,,,,,ny,albany,12210,1,3,1,1,POST_TREATMENT,TREATED
89093075,2018-02-09 15:45:36.000,2,1,,1715,9,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2018-02-09 15:45:36.000,2,1,,1715,9,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2019-08-07 13:02:45.000,3,1,,1724,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2019-08-07 13:03:51.000,3,1,,1725,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2020-06-10 17:03:13.000,3,1,,1725,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2020-06-10 17:06:35.000,3,1,,1724,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-04 14:55:27.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-04 14:55:27.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-04 14:56:38.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-04 14:56:38.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-05 21:49:54.000,3,1,,1725,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-05 21:49:54.000,3,1,,1725,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-05 21:49:54.000,3,1,,1725,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-05 21:49:54.000,3,1,,1725,8,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-05 22:09:02.000,2,1,,1715,9,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2023-12-05 22:09:02.000,2,1,,1715,9,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2023-12-05 22:09:02.000,2,1,,1715,9,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2023-12-05 22:09:02.000,2,1,,1715,9,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2023-12-07 19:56:02.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-07 19:56:02.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-07 19:56:02.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2023-12-07 19:56:02.000,3,1,,,,,ny,albany,12209,2,3,1,1,POST_TREATMENT,TREATED
89093075,2024-02-26 20:11:02.000,2,1,,,,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093075,2024-02-26 20:11:02.000,2,1,,,,,ny,albany,12209,2,3,1,1,PRE_TREATMENT,TREATED
89093282,2019-08-07 13:03:17.000,4,2,,2724,8,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89093282,2019-08-07 13:03:17.000,4,2,,2724,8,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89093282,2019-08-07 13:04:55.000,3,2,,2724,6,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2019-08-07 13:04:55.000,3,2,,2724,6,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-05 21:46:07.000,3,2,,1550,6,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-05 21:46:07.000,3,2,,1550,6,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-05 21:46:07.000,3,2,,1550,6,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-05 21:46:07.000,3,2,,1550,6,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-06 05:02:10.000,4,2,,2724,8,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89093282,2023-12-06 05:02:10.000,4,2,,2724,8,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89093282,2023-12-06 05:02:10.000,4,2,,2724,8,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89093282,2023-12-06 05:02:10.000,4,2,,2724,8,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89093282,2023-12-06 05:03:37.000,3,2,,1290,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-06 05:03:37.000,3,2,,1290,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89093282,2023-12-06 05:03:37.000,3,2,,1290,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
